,content_id,content,subject,sentiment_value,sentiment_word
903,tebLDvOf4HX7Jzs6,拒绝过度保养！换冷却液完全没必要，本身就是长效的，不要被忽悠，保持原厂就好。清洗发动机网上买个发动机舱清洗剂，顺便给男友一个表现的机会，300多花的不值。新车可以用水冲发动机，但要注意冷却以后再冲，否则对发动机不好，还是少直接用水的好。,动力,0,
907,a9eWgZod5XzlNKDh,我的车最近也这样，能详细说说吗？是顶吧？刹车顶？    ,安全性,0,
908,zYWiIONZoK7sTufF,最好加0w20的，5w30的也可以用，不过油耗会增加，特别是现在天气冷了，更应该用0w20的机油,油耗,0,
909,ZIAExRo6bWK89iCL,你了解森林人这款车吗？08年的车发动机是正时皮带的，还是正时链条的，正时链条的可以考虑，一般在行驶10万公里左右的车还可以考虑，15万公里就有点多了，你买到手起码还要开个10万公里，如果车况好，维修费还少点，这个车建议你6万都不要买，以后的维修费会很多，再找找   ,动力,0,
910,y5KDQI082VxMJUje,两驱的吧？四驱没有这么大优惠    ,价格,0,
911,oLYWkt8bDxwum2B5,带导航和不带导航的区别    ,配置,0,
912,8PqGN014BpH9d3cj,真舍得花冤枉钱！完全的过度保养。什么除碳，什么清洗都是扯淡，前五万公里机油三滤按时换就行了！换点好机油比啥都强,动力,0,
913,C5RL2mkDFgiGxy1X,机械上不容易出什么大问题，但是电路上的确时间久了容易出问题，因为斯巴鲁做工实在太差，线头链接包裹都差！,内饰,0,
914,hQlFjD7kGbvET826,刚开始我也是上车就关启停，现在不用了。不需要启停就轻踩刹车，红灯长或堵车时就踩深一点。只建议二点：一是陡坡关掉启停，二是过长积水路段或大水坑时关掉启停。,操控,0,
915,kLwEGgVvBXiCe5fQ,纵置发动机不见得都是全时四驱，但凡正经四驱车，分时四驱，全时四驱，必是纵置    ,动力,0,
916,htAwB23xaoqLOZPc,他们给我说不叫破线。。。。就是划破了一根线，然后搭了上去。我觉着是倒车信号线。如果不要倒车影像，我觉着就可以不破线了。    ,配置,0,
917,m0geZVRJlw1HDops,这是SUBARU原装CD机，不带导航。音质强于国内另配的。,配置,0,
919,oqCL2KYGs3nfxBep,10万以内，肯定只能买3代，08 09 10款，排量不限，主要还是看车况，一定要加多点油跑上一百公里才能测出问题，各种速度都要跑。你肯定不知道为啥。因为高速能测出有没有故障，曾经有一台森林人速度上80就烧高压包，后果很严重。他卖给了车行，买家也不知道问题啊，谁买谁中招，想这种问题很难解决。    ,动力,0,
921,geRmIB6oyXtxOJbZ,20公里。30公里的时候速度有顿挫感吧   ,动力,0,
922,1NCjd2Gk8SKq0X3z,这个地方是有响声，但是具体在哪你找到了吗？   ,舒适性,0,
923,pxL5H3tlgJGhA0mF,我楼下就一辆，其他很少看到，去店里销售基本不理，只会说一句这车没优惠。    ,价格,0,
924,e1hXFgEiBMVdm4ub,之前一直是020的机油，现在烧的有点严重才考虑530的。我是哈尔滨的，冬天确实冷一些，但我看530的倾点是40也够用了。之前一直出光白桶5000一换，后来用一次安索020 用了10000平均市区3000一升。这次打算买水美5-30粘一点的试试 6000公里换了。我保养一直在当地一个从4s出来的师傅那里做的。他只有原厂出光和040的嘉实多。我闲40太稠了，想试试30    ,动力,0,
925,pyvDZkeNMLsAPH7c,1、车行价格便宜主要原因、用工成本不一样、另外4S的各种税收、肯定大于、多于、车行、这些都是客观因素。2、想在汽贸（车行）提车、先了解一下、这个汽贸店（车行）在你当地实力、资质、信誉、怎样，车行有很多车也是在4S提的、如果没有问题、价格便宜当然可以下单、售后不要担心、只要有保养手册、享受和在4S店购车同样的服务、到全国任何一家你这车型的4S店都可享受质保。,价格,0,
926,rsAHXPmFgkIEav6d,你好，建议你去4S店提车，因为汽贸店他们的车源也是来自4s店，买车保养直接去4S店就行，省去了汽贸店这一环节。汽贸店又叫做二级经销商，你觉得多了一环节还有什么更优惠吗？还是直接去4S店更放心，后期有些问题处理不好的，汽贸店还是找4S店的。,价格,0,
927,NJIz6xqdeS9Gw3rB,我们这里都是这个油，一大一小5升估计进价在240元左右。4S保养机油机滤收740元。,动力,0,
928,oeXhM9Ds1Op7YBcL,没问题 写的是全合成 个人觉得是全合成里面比较次的那种 但是用这个机油肯定是没问题的 不会损坏发动机 是标准的原厂机油 反天津这边用车条件也不好 建议还是5000公里一换 没毛病,动力,0,
929,Yt2AMXpmaOizrD6k,南京优惠2万2，你对比看看    ,价格,0,
930,x6LtJFzHY0i3os4N,我森林人就是上下班用，真好开。 楼兰太笨拙了吧，不过要是家庭用，肯定比森林人宽敞，舒适,空间,0,
931,x6LtJFzHY0i3os4N,我森林人就是上下班用，真好开。 楼兰太笨拙了吧，不过要是家庭用，肯定比森林人宽敞，舒适,舒适性,0,
932,gN7GoSivJpDZHlmf,这些配置都是后期可以改的。动力操控都一样的,操控,0,
933,gN7GoSivJpDZHlmf,这些配置都是后期可以改的。动力操控都一样的,动力,0,
934,7fvSq4H65McaUZoJ,2018款的大概优惠最少3000以上，16款的优惠最少12000以上！这车在我们这算很很小众，土豪车多，    ,价格,0,
935,rLx1j3lEVun8WcT5,发动机是给发动机降温的，有损耗是很正常的现象，要觉得少想要添加，就回4s保养的时候让他们给添加原厂防冻液，防冻液在上下限中间位置即可，切不可不同品牌的防冻液混加，同颜色的也不行，满意请采纳，谢谢！,动力,0,
936,iX1eJwVrv2dCloHb,想请教一个问题，d1spec刹车会有仿品吗？,安全性,0,
937,GUIupX5Mrj98Vdol,这么一点儿伤估计不会给你换门吧，能换就换，实在不能换，要钣金然后喷漆，做工好就可,内饰,0,
938,hfK1amnCLvj3QU4s,同2.5，同后悔。很多贴子里都说2.5动力够用了，千万不要相信这句话，能上xt一定要上xt。,动力,0,
939,KeOhqzSYVAXFsWfa,买3送一，680一次，确实不贵，保险我可以给你个参考，我2.5豪华，12月也是第二次上车险，昨天平安销售说双11搞活动，具体商业险(3者100万)3765元，现金优惠679元，车船费我2.5的是720元，我没违章交强险760……,价格,0,
940,68iH7tGu4VIbwWEX,大灯可以换个大灯总成，你要换发动机的话！！！！所以，你考虑下以后在路上驰骋时的感受，个人还是推荐XT，在预算许可的情况下   ,动力,0,
941,LlVpbGmCz5QPj6Re,可以用，会增加油耗，年检可能有麻烦,油耗,0,
942,FlkRJh6u3qoPVgXd,优惠好少，还不如18款，你看看18款的配置啊,价格,0,
943,mpLYIgyNS890ioM6,刚刚10wkm换两个。自费1800元。材料 工时    ,内饰,0,
944,I0Tn4DHkizSNKOWw,大连2018款也没有优惠！    ,价格,0,
945,9KEgb8IpF4NTQGsk,18款进气格栅是黑色的 然后 仪表台导航上的小屏应该更新 可以显示车轮动态,配置,0,
946,gVDroaiy5G7bjQEA,黑子来了 看看你个人资料，这个价格打九折你买不？    ,价格,0,
947,eszptPl42EQZCXKL,呃，这个加重发动机负载啊，油耗会不会上升？积碳现象会不会出现？,油耗,0,
948,1n3cTX4QkNFyLotY,这是我看到最强悍的改装，加油,油耗,0,
949,cOqnGdv96rl8xuzC,空调压缩机间歇性工作，所以发动机转数也随之变化。,动力,0,
951,u9KqSb50Nh8XFViP,我不认同你观点，说明书上说20油是最佳燃油经济性，但炎热地区应适当提高机油黏度，增加发动机润滑性.    ,动力,0,
952,F5WiEGJjkOd3uLfr,FB 发动机不烧机油的属于稀罕物，比大熊猫都少   ,动力,0,
953,lcbPsuxnAq46oWLy,你的消耗，我可以百分百确定烧机油，不信上高速开了2000公里试试，特别是S模式，百分百亮灯   ,动力,0,
954,u87zsqPJ3Z0hgOoc,不灵活有什么影响或症状？我的同款刹车倒车易啸叫,安全性,0,
955,mU2wuHWsAa8ld7zC,我的优惠10000送膜 下护板 地盘装甲 新疆的    ,价格,0,
956,0PZb1BmHl9TcngyY,一般的车首保都是免费的豪车就不知道了，首保就是换机油机滤还有就是检查下各个连接螺丝胎压，灯光,动力,0,
957,yXwnWZMxqYS8uV6O,我这个十万以后不烧了，十月份跑了七千多，来回都是长时间高速，一天一千多那种，机油没问题，具体原因不详。总之，现在出门跑长途不用为机油的事担心了,动力,0,
958,OrSfJHjR87qbXm3i,比crv多用1升机油 工时费多40 其他一样    ,动力,0,
959,o5DhzwqsFNpHYajM,你们4S还加钱换530，我问了我们的四S，说前几个月都是020的，最近两个月定不到020的，所以后都改530了，说530对车没任何坏影响，让我放心用。    ,舒适性,0,
960,vHDuRzJrFnecxy7W,06年，16万公里。改了拉力蓝，金色18寸STI轮毂，金B刹车，tein短弹簧，运动中网，拓乐行李架，原车轮毂轮胎，弹簧，中网都还在，方便验车。15万换的正时，一直是通州汇通斯巴鲁保养。价格880000   ,价格,0,
961,vGKDmsorFkTJORUN,13款14年11月提车明天出保加美孚授权店5升5w30以前机油消挺大不到保养5000会报警,动力,0,
962,k09SWvINp1Esd6Yz,65000保养也是加5W30半合成的机油也是加5升比0W20更便宜.消耗机油会缓点但3000公里后加速声音大不到3300换油是美孚授权线下店5W30,动力,0,
963,pla6nY74yWhcEIet,发动机漏油问题维修可以一次性处理,动力,0,
964,GiCWexUJFVf9cuQr,13年的森刹车片还很厚,安全性,0,
965,eM2vcBmZ3dlu6IJR,请教我这款刹车的维修包用哪一款？据说是2008翼豹涡轮增压的原装刹车，第八，第九代，但不敢确定，最好能给个维修包链接。我的卡钳有一个”2”的字迹。                         ,安全性,0,
966,h8uSWOK3JM6aLb2Y,13款14年11月2.5上牌今年保险车船费.车损险.第三者100万.盗抢险.自燃险.不计免赔共3800元.在4s店办一张会员卡小保只换出光机油5升工时费不到600元,动力,0,
967,aZtqoMiYrxEU0fpF,老款4at，可以2600转弹射。问题也只有油耗了。,油耗,0,
968,zx6DRQsS8vhoiYeg,对，拖刹就是刹车没有完全释放，霸劲儿的意思    ,操控,0,
969,6thefwDQ0XdrSzs3,成都的4环路平时车流量正常速度哈    ,动力,0,
970,9PSZ0164rvUwiDVH,兄是哪里的?18款的有优惠吗?    ,价格,0,
971,2fbIEFtpmMBGcCen,橡胶自然老化，不影响使用。,舒适性,0,
972,nvDoCzeW6O0K5uSc,订的豪华导航，打算回来自己改运动前保险杠。电动尾门和无钥匙进入。,配置,0,
973,iB1E6oYkHZvMfbqj,冬天0-20可以 夏天5-30 夏天自驾游长途高速时间长0-40也不为过！ 粘度大油耗就大！提速也受影响！,油耗,0,
974,4VXwaiyv2gbEdFtq,四儿子应该用听诊器听出来，我的还没响，没到公里数应该    ,舒适性,0,
975,dmHIxfch6zyewoAC,楼主你好，一年三个月的库存车停放实在太久了不建议购买，如果楼主想提那就让他多优惠一点然后更换全车油。,价格,0,
976,4XOlikBTc6KnuPQI,现在没有车了，只有一台16款豪华版了，新车价格又没有优惠，这个车，质损车，车顶被刮了下，在板车上面，所以也想跟他们讨个好价钱！,价格,0,
977,aJBc4ShvAyLeg15V,楼主你好，请问你的是20T森林人吗，喜欢森林人每天论坛必看，本打算上2，5的，但怕烧机油，请教20T的怎样，谢谢！,动力,0,
978,nGodFybQUCYH2hES,现在烧机油有点大了！五千公里得四五升机油！我的是2.0的车   ,动力,0,
979,fMAdpOmVNFr6aKUH,差速器油  后差简单，两个螺丝一个放一个进。  前差麻烦点，螺丝有3个一个是加油口，加油口不好拆， 一个是油位溢出口。 一个放油的，有的大神换前差只拆油位溢出口跟放油口。  这样其实也许的，只要螺丝找对， 用软管弯进去溢出口，加到留出来就OK 了，。,动力,0,
980,bki6AtLSWsYNrpTM,满洲里加油，跳枪，然后一路向北，走X904到黑山头口岸，室韦，临江屯，金河，满归，漠河到北极村中石油加满。基本到油箱底了。,油耗,0,
981,TNwDef7mH086VIkA,你去日产4s换油 你自己不做功课啊？  前差3个螺丝。  后差2个。 但是前差跟变速箱是连着的。 变速箱上左右两边都有加油口， 靠近主驾驶室是变速箱的， 副驾驶室前差速器的。 前差是3个螺丝一个加油口  一个溢油出口  一个放油的。 你自己不盯着让日产来搞。 幸亏没事。,油耗,0,
982,zDlTvMRyYCwKa8xF,-5的2.5马力充沛变速箱响应迅速底盘也比较适合公路运动性价比也略高国产配件也好找修起来也方便。缺点就是有点街车了不特别，另外国产了以后不知道碰撞强度下降了多少。也不知道有没有偷工减料或者使用有污染的内饰配件。   ,动力,0,
983,zDlTvMRyYCwKa8xF,-5的2.5马力充沛变速箱响应迅速底盘也比较适合公路运动性价比也略高国产配件也好找修起来也方便。缺点就是有点街车了不特别，另外国产了以后不知道碰撞强度下降了多少。也不知道有没有偷工减料或者使用有污染的内饰配件。   ,操控,0,
984,zDlTvMRyYCwKa8xF,-5的2.5马力充沛变速箱响应迅速底盘也比较适合公路运动性价比也略高国产配件也好找修起来也方便。缺点就是有点街车了不特别，另外国产了以后不知道碰撞强度下降了多少。也不知道有没有偷工减料或者使用有污染的内饰配件。   ,安全性,0,
986,3GTkHpz9c2hCUBf5,厦门，再谈谈应该还可以优惠更多    ,价格,0,
987,TeU5bRmrAu7nYH3w,我的2016森，2.0i，四S也给加的530油，不知道后期会有什么影响。质问为何不按说明书来，说进不到020的货，530也行，没任何问题，我该怎么办？    ,舒适性,0,
988,IczEUCF9OeqZkvoB,走淘宝包装车，保三个月到半年不等，一定不能线下交易，成色不好或装车后声音大烧机油立马让他给你换个。    ,动力,0,
989,nqt64k0PfKxEV8yw,排量是车的重要指标，是影响价格的主要因素，选车应当排量优先，其他花里胡哨的什么棒棒糖都不重要。,价格,0,
990,lubipH73MKQIS8sv,必须2.5油耗差不多的,油耗,0,
991,X3sRh2LCIPyH98tN,朋友，这种机油是不是全合成，我们这边SSSS店也有，还有一种油是烯润石墨烯，我刚提的新车，想用您说的这种认证油，这种比石墨烯要好吗？    ,动力,0,
992,XsMqHSkravjTRi9F,前差加油口，在副驾驶位置这边在排气管上面， 主驾驶那边是变速箱加油口， 这两个不要搞错就好了。    ,油耗,0,
993,YvrzPsmik4ywqQKf,2w优惠真不大…去年这时候16款也1w5 果断提18款,价格,0,
994,2divbOPKVg9IoxFl,差速器要3升油  这个价格买   跟4S换差不多了,价格,0,
995,YWHs6hcMtD45eTPv,您哪年车款，排量多大，公里数多少了啊，不烧机油真好呢，5000公里一换吗   ,动力,0,
996,3ANMDp74sqISGh6n,您好，TPN是什么啊？这个机油哪里有卖，具体品牌怎么搜索呀？   ,动力,0,
997,Y4LbASV13codN6EU,2.5尊贵导航版eyesight    ,配置,0,
1000,VNl5Kp1n2OLvuyoF,我车市里不用！就是中途或长途！机油消耗大！   ,动力,0,
1001,QTVvDoA0esLXabEH,这问题应该问下加油站阿姨,油耗,0,
1002,YKsMuWnhwGbyJrq0,我就想知道，新款还有异响么，有的话我就放心了??,舒适性,0,
1004,X5GqPFwdu2h3tfMp,16款哥们优惠多少啊 可否私一下交流？,价格,0,
1005,vbOkxmaF1PAjc2Uo,豪华版外观看有没有后视镜转向灯，时尚和尊贵无法区分。,外观,0,
1007,iNG3rXC5FbM0K6qv,靠，北方的庞大一分钱优惠都不给，在此祝庞大生意蒸蒸日上。,价格,0,
1008,pbsnoyW3Ok57DXHg,买2.5至少不会觉得动力太强应该买2.0吧，不过具体还是看实际用车情况,动力,0,
1009,rJNezDm0YASVn4kT,不错，谢谢分享。 盘边凸起是磨损所致，换两次刹车片盘就差不多下课了，好的刹车片不应当啃盘。,安全性,0,
1010,WKnSNgZmtcPw4Iy8,应当正常磨损，都换了一次刹车片了，刹车盘也差不多磨成这样。我的车才3万多公里，刹车片还没换过，刹车盘也有凸起。   ,安全性,0,
1011,PsG1IAJTWYUgVpH6,优惠四万，换全车油液，达不到要求果断放弃！,价格,0,
1012,njSEIcYRLT0wm4Hf,几十公里的盘山也没啥反应，就是机油温度高点，海拔4000左右没啥事再高我没去过,动力,0,
1013,V7IbnJ2Wzds6fGZo,优惠4-5W然后加上免费更换全车油水可以考虑购买。否则建议还是不要贪这个便宜了。,价格,0,
1014,nMNxwfR97CiZykA5,海拔三千五百米以上有影响，发动机转数上升尤其是山路上坡时加速影响较明显,动力,0,
1015,1qEinYIhcDlepTR4,1，改氙气透镜大灯2，全包围脚垫3，胎压计（大众那种）4，记录仪5进口雨挡6自动折叠升窗器7后备箱橡胶护条8后视镜小圆镜9龙膜10后备箱挂网 我装了这些,配置,0,
1016,4IgJrP1kyRj7fmao,座椅中不溜吧，不好也不坏,内饰,0,
1018,myQPtC7zA9Megpwb,如果按照国内的出厂质检推断，只检查外观和基本性能而已不可能检查到烧机油的。第一点倒是有可能，但是活塞环质量和神钢又没关系了……我觉得就是采购批次问题，或者设计失误。    ,动力,0,
1019,s87wpxoCDcLXkET0,我做完免费的首保就不去了！4S用的机油差又贵的…；后来后减震漏油他们照样也给索赔了，当然你要能镇的信他们才行，要抓住他们的心态：索赔时4S从厂家那里赚的更多！,动力,0,
1020,jkQIgUbeCTZxuESw,你的行李架掰着会“咂咂咂”直响不？    ,舒适性,0,
1021,r7s3BRUX6O9FdhbS,建议查询下 11款2.5维修手册里的机油泵压力和13款是否相同 如果机油压力一致 就可以通用（前提螺纹也一致）,动力,0,
1022,HoJdkSfqRFnUQixP,改成力狮GT的刹车比你这还要好，   ,安全性,0,
1023,yvmKlapLNGCrTeUA,我都是晚上环线上直接地板油加速。    ,动力,0,
1024,LHODTqCcplJzF4Qi,油耗升高很可能和最近天气降温有关，气温低时发动机转速升高，油耗也升上去，这是正常的，不用担心。,油耗,0,
1025,0exoKzRrhDawsXOU,我换了前盘和皮 感觉性能提升了点但异响减少了    ,舒适性,0,
1026,4e6n72j9SCTHKNBo,我美孚30换成道达尔20油耗也升高了。也是清洗了油路。没换之前，油耗10左右，最高11.4，最低7.8。20机油换过后，最高15个多，最低12.2。整的我现在95#换成92#的。200块钱也就跑230公里左右。我也不知道为何？,油耗,0,
1027,MhUCeXW4IJLuFE3o,好好看看说明书，小森的冷却液何时换，你就知道需不需要了，当然少了需要添加,外观,0,
1028,BqP4t6udr9o0UWJC,习惯就好了，行驶超过2个小时也有提示，钥匙在车里用无钥匙锁车里有提示，行驶中稍微有点抬一点手刹车有提示......很多,操控,0,
1029,b8okcQaO3x7YN6Xq,夜里玻璃反射到左后视镜上，影响视线。我在4s状的。东西是原装进口的。,舒适性,0,
1030,Alu67MWKgjdoL8IQ,蓝色的烟有可能是“烧机油”了，白色的汽是水蒸汽。你再试试，停车时猛加两脚油看看，如果蓝烟变浓了，那就是烧机油了。,动力,0,
1031,PgF5pEMmoj7ILR30,说不后悔也是假的，毕竟价格一样配置升级l ，同为16款 还自己花钱改了原厂led大灯 新款价格一样直接有了 想要的那些都有了 ...,价格,0,
1032,pLtlnChgyHkGYOZ4,你在搞笑吧？四驱不如欧蓝德？加速不如五菱宏光？    ,操控,0,
1033,1bvzrL3CJ5IfAyGq,维修小贵，保养一般得看你舍得用啥油，油耗长途7、8个，纯市区看你激情不，一般12左右,油耗,0,
1034,PmqWND3Rt1g9wGYJ,空调最右边的圆形上半部分的按键就是前挡风玻璃加热。其实只是加热了最下端，防止雨刷和玻璃结冰冻在一起了。,舒适性,0,
1035,EtRFJbuAeMHwiapr,上海4s强制上牌，价格2000元。没的商量。,价格,0,
1038,K03GVWzeNIkAc6n4,根据乘员的乘坐感受来说CRV的舒适性要好一些，如果是驾驶感受当然还是森林人,舒适性,0,
1039,CUEuft4DkZrSWQA1,主要是现在加油站的油品质量大多不好，标号都略有下降。尤其在高速上，建议加95#！,油耗,0,
1040,WOpI2HqsiBZ4z9M3,反过来说 油性的在低温时 水温是不是上升的快一点我不质疑这东西的性能 只是价格有点贵   ,价格,0,
1041,oas8Eptv5CNYBJXb,我的2.5，跑过滇藏、川藏、青藏，高海拔动力是要受影响的，最直接的就是平时很轻松的超车不容易了，尤其是跟那些柴油机的路虎比，真心追不上。但总体上是没问题的，海拔4000还是能放马120的，只是提速会慢，放心吧！其实最大的问题是事故，因为西部的 SSSS 店里备件少，基本上只能做保养。所以 PRADO 还是最理想的高原车。,动力,0,
1044,ERVsJ4Hy1BUrAS2M,一年多的车子 提车以前让他给你做个保养吧  机油 机滤什么的都要更换了 还要轮胎都要检查好 车漆什么的 都要看仔细了~,动力,0,
1045,Z1i7jREqKNapoSev,在国外是和crv和rav4，cx5同级的  而且还同价格送了一个全时四驱！所以在老美年销量超过50万了。 但到中国就不一样了......你懂得,价格,0,
1047,pzyDJdZvC6nQ8EM3,16款20的，目前9000多公里，首保后开了4600，机油从刚开始上孔上约3mm到目前上孔下约3mm，估计消耗0.5升吧   ,动力,0,
1049,fuG6lWhmrLxbtaDz,大神 我最近也想入森 能帮忙仔细说说EJ为啥不烧机油吗？谢谢了！   ,动力,0,
1050,4M95olRJS23L7iED,0w20 烧机油可以用5w30 补救 5w30烧机油了 恐怕加了0w20烧的更严重 去试试力魔的活塞环清洗剂,动力,0,
1051,VYSaKOlqIJkoPryp,你坐坐其他同级的suv你就知道了，要舒适买日产吧    ,舒适性,0,
1052,uUrxzb1iqhXoOFHP,轴距短 行程短有很大关系   底盘悬架过滤上不彻底！,操控,0,
1053,uUrxzb1iqhXoOFHP,轴距短 行程短有很大关系   底盘悬架过滤上不彻底！,空间,0,
1054,MpSCJOPg69cB218l,不管它，最近2000公里，居然不响了……,舒适性,0,
1055,LI350F84SUDvKdnl,白桶比石墨烯好，但是，白桶不算好机油，机油衰减明显，油温上升快，后伴随一定的机油消耗。0W20的机油，还是美孚的好，安索消耗更大,动力,0,
1056,xV7joNKQLtlzgu6W,我没踩刹车啊，正常启动，半年了！    ,操控,0,
1057,CNWK0SLcTsroFjO2,雪莱特 狗东家双11 优惠下来798，不便宜。    ,价格,0,
1058,lTNRVf08cd47utie,除了送的2次都不去4S保养的…车子经常用 随便什么机油都行的 反正5000公里就换 没问题的 以前五十铃的竞技者也是这样用了17年都没问题,动力,0,
1059,CmL09NiAKr1BMlqp,先通电，然后挂到N档，这车踩不踩刹车我发现都能打着，打火就行了,操控,0,
1060,jproUkcThZeAnSXw,请教机油这种问题，谁也帮不了你，跟谁家熟就用谁家的，给你介绍什么好用的都白扯,动力,0,
1061,awDxhiI4tLGqZQUu,舒适性这俩应该差不离吧，不过森的驾驶感受你懂得，数一数二的,舒适性,0,
1062,RbtV9ompjzT2YwMd,我当然知道是一样的发动机，只是好奇楼主为啥这么问而已    ,动力,0,
1063,9rMi8u1Xy4DvOB5l,上山顶，息火。。。。。。着车，下山，油耗就下来了。,油耗,0,
1064,Cf94BNaL3DYHtz1S,你要烧机油吗？一小桶柴油就够你烧了     ,动力,0,
1065,gUfYRcINGASm7wFK,同喜，动力怎么样，够用吗？    ,动力,0,
1067,yTLE9SRDJkbqPKr8,加重发动机负载，用久了烧机油,动力,0,
1069,p0Batr8zwNmUOYyk,方向机6000。不动发动机的话，全车大宝剑各种胶套，球头啥的估计10000吧,动力,0,
1070,ZSFE9z4DC3UIRsVd,兄弟是自带机油四儿子还是外面店？ 新日石的SUSITINA么？   ,动力,0,
1071,RPVwtmY3plQcB9xv,据说变硬了，驾驶舒适度降低。各有利弊的操作,舒适性,0,
1072,zAbKLCfXrsEH1MTN,12款2.04AT，也算是城郊结合吧！加满一箱油310块钱。我怎么才跑了330公里。烧点机油我忍了，油耗居然这么高。以前95#，现在刚换的92#。油表指针明显92#比95#多一点。实际公里数差不多。    ,油耗,0,
1073,zw87MgK9G1sfBvNa,可以用，我就是用的博世机滤。就是楼主说的那个机油是什么型号的？,动力,0,
1074,awbpUNyXLHqSOz4i,恭喜。优惠9000加送八千装饰还是优惠9000另外八千自己掏？,价格,0,
1076,Ek3fuBC40hLxqH9g,各位朋友，2.0的动力够用吧？,动力,0,
1077,068jVwidQxcuaRq9,老款的最低优惠2.5万,价格,0,
1078,uW35ykxKdFYg2UM6,都零下十几度了， 随便走一下温度都低了。 况且你机油温度没调出来看吗。 车没问题的。   ,动力,0,
1079,IBN9rft6JdY5mVv7,你可以机油机滤在4S店保养，才五百多。其他的可以外面找地方,动力,0,
1080,Pw57gEQbk9StVKZp,CRV离地间隙和四驱能力是硬伤，其他的还好。推荐CRV毕竟价格便宜，发动机不错。    ,动力,0,
1081,0eatjVSyiRxhAwgK,4S保养还好，700多，就是石墨烯机油不怎么样，个人认为还是壳牌、美孚之类国际大牌好！    ,动力,0,
1082,Vzkn4qA2BGw5MxHa,我的16款1.2万公里，目前无异响,舒适性,0,
1083,yXkgeW95p2qBEHMa,开几天卖的话CRV.论性能，操控，防撞钢梁选森林人。,操控,0,
1084,Bf2KwZMJzUrS8YmI,还是说从性价比上2.5的价值更高，2.0T也就是动力更强？但实际动力体验并不明显   ,动力,0,
1085,1tyU3GgwVZP7d2c6,我的奥迪以前每天早上打火都会响，吹口哨一样，或一分钟就没有。后来发现二次进气泵的管脱落了，接上就好了,舒适性,0,
1088,V3EigZNclntHRJy0,2.0T不是不好，相对来说2.5性价比高些，动力2.0T肯定是比2.5强。,动力,0,
1089,UdzG1xR52KQu6CNg,现在都是政策影响楼市，北京都降价了。不知道时机合适否。,价格,0,
1090,EYnV83K9ZdAOxHSL,根据楼主的图片，我的自由光也需要用这个标号的机油我也准备买这个，京东上应该是真的，如满意请采纳,动力,0,
1091,dXpBC5GF9iPxnmYK,总算完活儿，整理整理，给大伙儿分享这次的用料。 齿轮油在耐跑店买的，店员很明确地建议图中的齿轮油比红线好，再考虑自己带油店里要收200手工费，就用了店里的这个winston。 机油京东1111买的俩大俩小。 三滤都是曼牌，也1111活动买的。 还能再做一次普通保养。,动力,0,
1092,VYsLmNAtDgW23hkb,貌似有烧机油的现象，我的目前没有。    ,动力,0,
1093,rCQUby6Dka5ViZYf,两个车轮同时过，悬挂哗啦哗啦响,舒适性,0,
1095,IiYRhHz1W4xAoCg0,才半年的新车，碳纤维材料的是会屏蔽信号的 很多友也是这样子    ,内饰,0,
1098,fwuJCkcptXFORTor,去外面的店搞，小保养换机油机滤没事，只要保证油真，新日石黑桶或者日本铁通，这次双11屯了点    ,动力,0,
1099,1PozS6kGsqD4fLBg,第一，要按保养手册的要求，现在日系车基本都是020，实际使用确实安静平顺。第二，看你写的这意思，估计不是在4s做的保养。说明书上水平对置的机油量是4.8L，比直列四缸要多，保养时机油量是否加足了？第三，国内假机油太多。。。这个就没底了，不好说。但国内外2.5的机子貌似确实存在这个问题,动力,0,
1100,Avumfo8Kc6iXsDS3,路口轻刹刹停不会起停，然后松刹车再踩死也不会,安全性,0,
1101,dbmA0zgoOplIRYy1,花钱买一个动力，如果觉得值，那的确也值,动力,0,
1102,GFdAkSfyK4z3ro6l,方向盘要正，空调负荷不能太大，不能急刹，不能刹车不踩完，时速要超过5公里以上停车才能启动,舒适性,0,
1103,W5tLSw7DRfOyjM3z,烧机油了，才开始烧就冷车才有蓝烟,动力,0,
1104,ckNlB3ROuW4Ge6jb,市区 现在平均油耗显示11.6 上次加油平均油耗还显示10.6。不知道为啥,油耗,0,
1105,TPmuqHe97ZxhQ4Yi,你出下价格看看…我没卖过这东西    ,价格,0,
1106,ouLAOhNv8CQgmPD2,这个机油没得说，我用的是南京产的 龙蟠5w20的，tb上搞特价118时买的，4升，还行。   ,动力,0,
1107,9Vl6HMFBI0sQ7dfW,但愿出手后别说什么烧机油修理完后出手了,动力,0,
1108,9T7oFXMEulhv4mNS,这个问题不好回答，与开车速度，道路平整度，载重量，顺逆风，车流量等关系很大！,动力,0,
1109,oEx5YtDzA29nlksX,这个不会的 烧机油现象每个车都有 主要是看驾驶习惯和驾驶状况 高速多机油下的就是快 地板油也下的快    ,动力,0,
1111,vLTJwlWCEtk9Ofeh,油耗差距有，但是不大。车船税，还有购置税，都要高出一些。   ,油耗,0,
1112,redCk8cYWNVn3tJA,论舒适你应该上汉兰达呀,舒适性,0,
1113,fngGoLcehRY07AFV,个人感受貌似95动力响应更快一些,动力,0,
1114,0TztA47KiCmsy3p9,你是手动挡吗？单论自吸发动机城市起步，飞度表示不服,动力,0,
